issue_month,grade,purpose,total_cnt,bad_rate
2017-12-01,B,major_purchase,373,6.166219839142091
2017-12-01,B,medical,190,5.263157894736842
2017-12-01,B,moving,82,7.317073170731707
2017-12-01,B,other,1089,4.040404040404041
2017-12-01,B,small_business,157,7.006369426751593
2017-12-01,B,vacation,99,4.040404040404041
2017-12-01,C,car,117,4.273504273504273
2017-12-01,C,credit_card,2058,6.6569484936831875
2017-12-01,C,debt_consolidation,5577,6.885422270037654
2017-12-01,C,home_improvement,641,6.084243369734789
2017-12-01,C,house,118,14.40677966101695
2017-12-01,C,major_purchase,325,9.230769230769232
2017-12-01,C,medical,158,8.227848101265822
2017-12-01,C,moving,85,7.0588235294117645
2017-12-01,C,other,1001,6.193806193806194
2017-12-01,C,small_business,159,12.578616352201259
2017-12-01,C,vacation,81,2.4691358024691357
2017-12-01,D,car,59,8.47457627118644
2017-12-01,D,credit_card,926,8.207343412526997
2017-12-01,D,debt_consolidation,3505,9.671897289586305
2017-12-01,D,home_improvement,282,13.829787234042554
2017-12-01,D,house,84,22.61904761904762
2017-12-01,D,major_purchase,161,11.180124223602485
2017-12-01,D,medical,123,11.38211382113821
2017-12-01,D,moving,56,12.5
2017-12-01,D,other,631,10.301109350237718
2017-12-01,D,small_business,85,15.294117647058824
2017-12-01,D,vacation,54,9.25925925925926
2017-12-01,E,credit_card,157,12.101910828025478
2017-12-01,E,debt_consolidation,845,14.082840236686389
2017-12-01,E,home_improvement,59,22.033898305084744
2017-12-01,E,major_purchase,36,11.11111111111111
2017-12-01,E,other,122,11.475409836065573
2017-12-01,F,credit_card,30,23.333333333333332
2017-12-01,F,debt_consolidation,183,20.21857923497268
2017-12-01,G,debt_consolidation,47,17.02127659574468
2018-01-01,A,car,114,0.0
2018-01-01,A,credit_card,2709,1.1074197120708749
2018-01-01,A,debt_consolidation,3966,1.109430156328795
2018-01-01,A,home_improvement,717,0.8368200836820083
2018-01-01,A,house,155,1.935483870967742
2018-01-01,A,major_purchase,272,0.7352941176470588
2018-01-01,A,medical,162,1.8518518518518516
2018-01-01,A,moving,45,6.666666666666667
2018-01-01,A,other,811,1.726263871763255
2018-01-01,A,small_business,85,4.705882352941177
2018-01-01,A,vacation,53,1.8867924528301887
2018-01-01,B,car,149,1.342281879194631
2018-01-01,B,credit_card,2611,2.5277671390271927
2018-01-01,B,debt_consolidation,5435,3.385464581416743
2018-01-01,B,home_improvement,770,3.2467532467532463
2018-01-01,B,house,150,4.0
2018-01-01,B,major_purchase,350,3.428571428571429
2018-01-01,B,medical,178,4.49438202247191
2018-01-01,B,moving,83,10.843373493975903
2018-01-01,B,other,990,3.3333333333333335
2018-01-01,B,small_business,145,6.896551724137931
2018-01-01,B,vacation,72,1.3888888888888888
2018-01-01,C,car,117,7.6923076923076925
2018-01-01,C,credit_card,2029,5.322819122720552
2018-01-01,C,debt_consolidation,5209,5.183336532923786
2018-01-01,C,home_improvement,578,6.055363321799308
2018-01-01,C,house,103,8.737864077669903
2018-01-01,C,major_purchase,262,6.488549618320611
2018-01-01,C,medical,152,7.894736842105263
2018-01-01,C,moving,72,0.0
2018-01-01,C,other,908,7.599118942731277
2018-01-01,C,small_business,132,5.303030303030303
2018-01-01,C,vacation,64,4.6875
2018-01-01,D,car,45,6.666666666666667
2018-01-01,D,credit_card,865,6.242774566473988
2018-01-01,D,debt_consolidation,3081,8.146705615060046
2018-01-01,D,home_improvement,261,10.344827586206897
2018-01-01,D,house,74,16.216216216216218
2018-01-01,D,major_purchase,105,10.476190476190476
2018-01-01,D,medical,92,14.130434782608695
2018-01-01,D,moving,44,15.909090909090908
2018-01-01,D,other,506,11.857707509881422
2018-01-01,D,small_business,66,10.606060606060606
2018-01-01,D,vacation,33,12.121212121212121
2018-01-01,E,credit_card,177,7.344632768361582
2018-01-01,E,debt_consolidation,783,13.282247765006385
2018-01-01,E,home_improvement,49,16.3265306122449
2018-01-01,E,other,115,13.043478260869565
2018-01-01,F,credit_card,32,28.125
2018-01-01,F,debt_consolidation,154,18.181818181818183
2018-02-01,A,car,113,1.7699115044247788
2018-02-01,A,credit_card,2319,0.9918068132815868
2018-02-01,A,debt_consolidation,3422,1.081239041496201
2018-02-01,A,home_improvement,652,0.9202453987730062
2018-02-01,A,house,148,2.7027027027027026
2018-02-01,A,major_purchase,298,3.0201342281879198
2018-02-01,A,medical,142,1.4084507042253522
2018-02-01,A,moving,43,0.0
2018-02-01,A,other,723,2.0746887966804977
2018-02-01,A,small_business,106,0.9433962264150944
2018-02-01,A,vacation,56,0.0
2018-02-01,B,car,119,1.680672268907563
2018-02-01,B,credit_card,2398,1.5012510425354462
2018-02-01,B,debt_consolidation,4824,2.9643449419568824
2018-02-01,B,home_improvement,755,2.251655629139073
2018-02-01,B,house,148,2.7027027027027026
2018-02-01,B,major_purchase,318,3.459119496855346
2018-02-01,B,medical,132,3.787878787878788
2018-02-01,B,moving,60,10.0
2018-02-01,B,other,842,3.0878859857482186
2018-02-01,B,small_business,115,4.3478260869565215
2018-02-01,B,vacation,61,1.639344262295082
2018-02-01,C,car,99,5.05050505050505
2018-02-01,C,credit_card,1845,3.360433604336043
2018-02-01,C,debt_consolidation,4954,4.662898667743238
2018-02-01,C,home_improvement,532,5.075187969924812
2018-02-01,C,house,100,4.0
2018-02-01,C,major_purchase,239,9.205020920502092
2018-02-01,C,medical,135,8.148148148148149
2018-02-01,C,moving,68,4.411764705882353
2018-02-01,C,other,733,5.5934515688949515
2018-02-01,C,small_business,123,9.75609756097561
2018-02-01,C,vacation,47,8.51063829787234
2018-02-01,D,car,54,11.11111111111111
2018-02-01,D,credit_card,733,7.3669849931787175
2018-02-01,D,debt_consolidation,2742,7.439824945295405
2018-02-01,D,home_improvement,260,10.0
2018-02-01,D,house,54,5.555555555555555
2018-02-01,D,major_purchase,132,9.090909090909092
2018-02-01,D,medical,94,8.51063829787234
2018-02-01,D,moving,35,11.428571428571429
2018-02-01,D,other,457,7.439824945295405
2018-02-01,D,small_business,83,14.457831325301203
2018-02-01,D,vacation,38,5.263157894736842
2018-02-01,E,credit_card,151,8.609271523178808
2018-02-01,E,debt_consolidation,733,12.005457025920874
2018-02-01,E,home_improvement,53,7.547169811320755
2018-02-01,E,other,87,9.195402298850574
2018-02-01,F,debt_consolidation,149,18.120805369127517
2018-02-01,G,debt_consolidation,38,15.789473684210526
2018-03-01,A,car,142,0.0
2018-03-01,A,credit_card,2705,0.6654343807763401
2018-03-01,A,debt_consolidation,4053,1.1102886750555145
2018-03-01,A,home_improvement,935,1.8181818181818181
2018-03-01,A,house,202,0.49504950495049505
2018-03-01,A,major_purchase,336,2.083333333333333
2018-03-01,A,medical,156,1.282051282051282
2018-03-01,A,moving,50,0.0
2018-03-01,A,other,901,1.7758046614872365
2018-03-01,A,small_business,94,3.1914893617021276
2018-03-01,A,vacation,68,2.941176470588235
2018-03-01,B,car,183,1.092896174863388
2018-03-01,B,credit_card,2786,2.0459440057430007
2018-03-01,B,debt_consolidation,5717,2.4838201854119295
2018-03-01,B,home_improvement,961,2.18522372528616
2018-03-01,B,house,191,3.664921465968586
2018-03-01,B,major_purchase,344,4.069767441860465
2018-03-01,B,medical,183,1.639344262295082
2018-03-01,B,moving,76,3.9473684210526314
2018-03-01,B,other,1080,2.4074074074074074
2018-03-01,B,small_business,137,4.37956204379562
2018-03-01,B,vacation,101,4.9504950495049505
2018-03-01,C,car,133,3.007518796992481
2018-03-01,C,credit_card,2093,3.440038222646918
2018-03-01,C,debt_consolidation,5533,3.8496294957527564
2018-03-01,C,home_improvement,731,5.60875512995896
2018-03-01,C,house,140,5.714285714285714
2018-03-01,C,major_purchase,287,5.923344947735192
2018-03-01,C,medical,167,4.191616766467066
2018-03-01,C,moving,76,1.3157894736842104
2018-03-01,C,other,875,5.828571428571429
2018-03-01,C,small_business,118,3.389830508474576
2018-03-01,C,vacation,71,4.225352112676056
2018-03-01,D,car,71,4.225352112676056
2018-03-01,D,credit_card,895,5.698324022346369
2018-03-01,D,debt_consolidation,3213,6.504824151882975
2018-03-01,D,home_improvement,287,8.362369337979095
2018-03-01,D,house,70,12.857142857142856
2018-03-01,D,major_purchase,173,5.780346820809249
2018-03-01,D,medical,93,15.053763440860216
2018-03-01,D,moving,53,18.867924528301888
2018-03-01,D,other,530,10.943396226415095
2018-03-01,D,small_business,69,11.594202898550725
2018-03-01,D,vacation,61,8.19672131147541
2018-03-01,E,credit_card,171,7.017543859649122
2018-03-01,E,debt_consolidation,858,11.072261072261073
2018-03-01,E,home_improvement,64,9.375
2018-03-01,E,medical,33,6.0606060606060606
2018-03-01,E,other,123,15.447154471544716
2018-03-01,F,debt_consolidation,171,12.865497076023392
2018-04-01,A,car,161,0.6211180124223602
2018-04-01,A,credit_card,3061,0.6207121855602744
2018-04-01,A,debt_consolidation,4164,0.8165225744476465
2018-04-01,A,home_improvement,999,0.9009009009009009
2018-04-01,A,house,238,0.8403361344537815
2018-04-01,A,major_purchase,370,0.8108108108108109
2018-04-01,A,medical,172,1.744186046511628
2018-04-01,A,moving,60,3.3333333333333335
2018-04-01,A,other,998,1.8036072144288577
2018-04-01,A,small_business,107,0.9345794392523363
2018-04-01,A,vacation,74,2.7027027027027026
2018-04-01,B,car,148,2.027027027027027
2018-04-01,B,credit_card,3208,1.8079800498753118
2018-04-01,B,debt_consolidation,5985,1.8713450292397662
2018-04-01,B,home_improvement,1055,2.5592417061611377
2018-04-01,B,house,259,4.247104247104247
2018-04-01,B,major_purchase,395,4.556962025316456
2018-04-01,B,medical,213,2.8169014084507045
2018-04-01,B,moving,70,1.4285714285714286
2018-04-01,B,other,1222,2.3731587561374794
2018-04-01,B,small_business,126,3.1746031746031744
2018-04-01,B,vacation,105,3.8095238095238098
2018-04-01,C,car,126,5.555555555555555
2018-04-01,C,credit_card,2556,2.503912363067293
2018-04-01,C,debt_consolidation,6236,3.6722257857601024
2018-04-01,C,home_improvement,829,4.463208685162847
2018-04-01,C,house,184,6.521739130434782
2018-04-01,C,major_purchase,305,6.557377049180328
2018-04-01,C,medical,167,8.383233532934131
2018-04-01,C,moving,85,2.3529411764705883
2018-04-01,C,other,1051,5.233111322549953
2018-04-01,C,small_business,109,6.422018348623854
2018-04-01,C,vacation,89,1.1235955056179776
2018-04-01,D,car,67,10.44776119402985
2018-04-01,D,credit_card,1019,4.906771344455349
2018-04-01,D,debt_consolidation,3567,5.831230726100364
2018-04-01,D,home_improvement,394,7.3604060913705585
2018-04-01,D,house,83,4.819277108433735
2018-04-01,D,major_purchase,147,6.122448979591836
2018-04-01,D,medical,119,9.243697478991598
2018-04-01,D,moving,53,7.547169811320755
2018-04-01,D,other,616,6.0064935064935066
2018-04-01,D,small_business,67,13.432835820895523
2018-04-01,D,vacation,52,13.461538461538462
2018-04-01,E,credit_card,206,8.25242718446602
2018-04-01,E,debt_consolidation,886,9.255079006772009
2018-04-01,E,home_improvement,67,5.970149253731343
2018-04-01,E,major_purchase,43,18.6046511627907
2018-04-01,E,other,133,7.518796992481203
2018-04-01,F,credit_card,33,6.0606060606060606
2018-04-01,F,debt_consolidation,211,12.322274881516588
2018-04-01,G,debt_consolidation,44,13.636363636363635
2018-05-01,A,car,149,1.342281879194631
2018-05-01,A,credit_card,3902,0.743208610968734
2018-05-01,A,debt_consolidation,4693,0.8310249307479225
2018-05-01,A,home_improvement,962,1.3513513513513513
2018-05-01,A,house,227,0.881057268722467
2018-05-01,A,major_purchase,361,1.3850415512465373
2018-05-01,A,medical,153,1.3071895424836601
2018-05-01,A,moving,75,1.3333333333333335
2018-05-01,A,other,873,0.9163802978235969
2018-05-01,A,small_business,90,1.1111111111111112
2018-05-01,A,vacation,80,0.0
2018-05-01,B,car,167,2.9940119760479043
2018-05-01,B,credit_card,3605,1.2205270457697643
2018-05-01,B,debt_consolidation,6385,1.456538762725137
2018-05-01,B,home_improvement,1083,2.1237303785780237
2018-05-01,B,house,229,1.3100436681222707
2018-05-01,B,major_purchase,442,4.524886877828054
2018-05-01,B,medical,216,2.314814814814815
2018-05-01,B,moving,85,1.1764705882352942
2018-05-01,B,other,1109,2.8854824165915236
2018-05-01,B,small_business,127,3.149606299212598
2018-05-01,B,vacation,130,5.384615384615385
2018-05-01,C,car,157,3.821656050955414
2018-05-01,C,credit_card,2739,1.9350127783862723
2018-05-01,C,debt_consolidation,6619,2.9913884272548725
2018-05-01,C,home_improvement,937,2.3479188900747063
2018-05-01,C,house,203,3.4482758620689653
2018-05-01,C,major_purchase,339,5.3097345132743365
2018-05-01,C,medical,189,5.291005291005291
2018-05-01,C,moving,96,7.291666666666667
2018-05-01,C,other,1111,3.4203420342034203
2018-05-01,C,small_business,161,6.211180124223603
2018-05-01,C,vacation,101,4.9504950495049505
2018-05-01,D,car,74,5.405405405405405
2018-05-01,D,credit_card,1104,3.894927536231884
2018-05-01,D,debt_consolidation,3768,5.3078556263269645
2018-05-01,D,home_improvement,397,5.793450881612091
2018-05-01,D,house,104,11.538461538461538
2018-05-01,D,major_purchase,156,5.128205128205128
2018-05-01,D,medical,109,9.174311926605505
2018-05-01,D,moving,72,11.11111111111111
2018-05-01,D,other,642,6.386292834890965
2018-05-01,D,small_business,69,10.144927536231885
2018-05-01,D,vacation,76,9.210526315789473
2018-05-01,E,credit_card,207,4.830917874396135
2018-05-01,E,debt_consolidation,964,5.9128630705394185
2018-05-01,E,home_improvement,76,6.578947368421052
2018-05-01,E,major_purchase,40,7.5
2018-05-01,E,other,156,7.6923076923076925
2018-05-01,F,credit_card,43,2.3255813953488373
2018-05-01,F,debt_consolidation,210,6.666666666666667
2018-05-01,G,debt_consolidation,51,7.8431372549019605
2018-06-01,A,car,122,0.0
2018-06-01,A,credit_card,4066,0.3443187407771766
2018-06-01,A,debt_consolidation,4625,0.5405405405405406
2018-06-01,A,home_improvement,792,0.12626262626262627
2018-06-01,A,house,163,0.6134969325153374
2018-06-01,A,major_purchase,285,0.7017543859649122
2018-06-01,A,medical,145,1.3793103448275863
2018-06-01,A,moving,54,0.0
2018-06-01,A,other,634,0.47318611987381703
2018-06-01,A,small_business,70,0.0
2018-06-01,A,vacation,80,0.0
2018-06-01,B,car,156,0.641025641025641
2018-06-01,B,credit_card,3322,1.2642986152919928
2018-06-01,B,debt_consolidation,5651,1.026367014687666
2018-06-01,B,home_improvement,828,1.8115942028985508
2018-06-01,B,house,192,2.083333333333333
2018-06-01,B,major_purchase,345,4.057971014492753
2018-06-01,B,medical,140,3.571428571428571
2018-06-01,B,moving,89,2.247191011235955
2018-06-01,B,other,942,1.6985138004246285
2018-06-01,B,small_business,91,0.0
2018-06-01,B,vacation,109,1.834862385321101
2018-06-01,C,car,97,1.0309278350515463
2018-06-01,C,credit_card,2488,1.2057877813504823
2018-06-01,C,debt_consolidation,5749,1.8264045921029746
2018-06-01,C,home_improvement,779,2.8241335044929397
2018-06-01,C,house,179,3.910614525139665
2018-06-01,C,major_purchase,311,4.180064308681672
2018-06-01,C,medical,169,4.733727810650888
2018-06-01,C,moving,84,5.952380952380952
2018-06-01,C,other,1036,2.8957528957528957
2018-06-01,C,small_business,104,3.8461538461538463
2018-06-01,C,vacation,98,1.0204081632653061
2018-06-01,D,car,59,6.779661016949152
2018-06-01,D,credit_card,992,3.931451612903226
2018-06-01,D,debt_consolidation,3278,3.7522879804759
2018-06-01,D,home_improvement,354,5.084745762711865
2018-06-01,D,house,100,8.0
2018-06-01,D,major_purchase,165,4.848484848484849
2018-06-01,D,medical,83,4.819277108433735
2018-06-01,D,moving,48,4.166666666666666
2018-06-01,D,other,572,4.72027972027972
2018-06-01,D,small_business,60,6.666666666666667
2018-06-01,D,vacation,69,5.797101449275362
2018-06-01,E,credit_card,204,4.411764705882353
2018-06-01,E,debt_consolidation,816,5.392156862745098
2018-06-01,E,home_improvement,63,6.349206349206349
2018-06-01,E,major_purchase,37,2.7027027027027026
2018-06-01,E,other,125,7.199999999999999
2018-06-01,F,credit_card,53,11.320754716981133
2018-06-01,F,debt_consolidation,203,7.8817733990147785
2018-06-01,G,debt_consolidation,36,8.333333333333332
2018-07-01,A,car,91,0.0
2018-07-01,A,credit_card,4556,0.3292361720807726
2018-07-01,A,debt_consolidation,5619,0.2847481758319986
2018-07-01,A,home_improvement,770,0.2597402597402597
2018-07-01,A,house,56,1.7857142857142856
2018-07-01,A,major_purchase,175,0.0
2018-07-01,A,medical,104,0.9615384615384616
2018-07-01,A,moving,39,0.0
2018-07-01,A,other,402,0.7462686567164178
2018-07-01,A,small_business,50,0.0
2018-07-01,A,vacation,58,0.0
2018-07-01,B,car,87,1.1494252873563218
2018-07-01,B,credit_card,3468,0.461361014994233
2018-07-01,B,debt_consolidation,6240,0.9775641025641025
2018-07-01,B,home_improvement,741,1.0796221322537112
2018-07-01,B,house,75,2.666666666666667
2018-07-01,B,major_purchase,219,1.36986301369863
2018-07-01,B,medical,123,2.4390243902439024
2018-07-01,B,moving,65,0.0
2018-07-01,B,other,539,1.1131725417439702
2018-07-01,B,small_business,77,1.2987012987012987
2018-07-01,B,vacation,89,0.0
2018-07-01,C,car,101,0.9900990099009901
2018-07-01,C,credit_card,2581,1.0461061604029445
2018-07-01,C,debt_consolidation,6400,1.421875
2018-07-01,C,home_improvement,616,1.461038961038961
2018-07-01,C,house,79,1.2658227848101267
2018-07-01,C,major_purchase,177,2.2598870056497176
2018-07-01,C,medical,140,2.142857142857143
2018-07-01,C,moving,73,1.36986301369863
2018-07-01,C,other,590,2.2033898305084745
2018-07-01,C,small_business,85,1.1764705882352942
2018-07-01,C,vacation,96,4.166666666666666
2018-07-01,D,car,57,1.7543859649122806
2018-07-01,D,credit_card,1070,2.0560747663551404
2018-07-01,D,debt_consolidation,3695,2.0568335588633286
2018-07-01,D,home_improvement,401,3.2418952618453867
2018-07-01,D,house,69,4.3478260869565215
2018-07-01,D,major_purchase,160,0.625
2018-07-01,D,medical,106,3.7735849056603774
2018-07-01,D,moving,46,2.1739130434782608
2018-07-01,D,other,515,3.6893203883495143
2018-07-01,D,small_business,68,11.76470588235294
2018-07-01,D,vacation,64,3.125
2018-07-01,E,credit_card,228,2.1929824561403506
2018-07-01,E,debt_consolidation,957,3.343782654127482
2018-07-01,E,home_improvement,98,5.1020408163265305
2018-07-01,E,major_purchase,47,8.51063829787234
2018-07-01,E,medical,31,6.451612903225806
2018-07-01,E,other,231,3.896103896103896
2018-07-01,F,credit_card,44,9.090909090909092
2018-07-01,F,debt_consolidation,249,2.0080321285140563
2018-07-01,F,home_improvement,37,5.405405405405405
2018-07-01,F,other,46,6.521739130434782
2018-07-01,G,debt_consolidation,59,8.47457627118644
2018-08-01,A,car,110,0.0
2018-08-01,A,credit_card,4902,0.10199918400652795
2018-08-01,A,debt_consolidation,6325,0.22134387351778656
2018-08-01,A,home_improvement,887,0.2254791431792559
2018-08-01,A,house,55,0.0
2018-08-01,A,major_purchase,197,0.0
2018-08-01,A,medical,110,0.0
2018-08-01,A,moving,45,0.0
2018-08-01,A,other,468,0.2136752136752137
2018-08-01,A,small_business,68,0.0
2018-08-01,A,vacation,55,0.0
2018-08-01,B,car,104,1.9230769230769231
2018-08-01,B,credit_card,3719,0.21511158913686476
2018-08-01,B,debt_consolidation,6830,0.4538799414348462
2018-08-01,B,home_improvement,777,0.5148005148005148
2018-08-01,B,house,53,3.7735849056603774
2018-08-01,B,major_purchase,218,1.834862385321101
2018-08-01,B,medical,131,1.5267175572519083
2018-08-01,B,moving,83,0.0
2018-08-01,B,other,629,0.6359300476947536
2018-08-01,B,small_business,65,1.5384615384615385
2018-08-01,B,vacation,74,1.3513513513513513
2018-08-01,C,car,87,0.0
2018-08-01,C,credit_card,2633,0.6456513482719332
2018-08-01,C,debt_consolidation,6664,0.7052821128451381
2018-08-01,C,home_improvement,720,0.5555555555555556
2018-08-01,C,house,69,2.898550724637681
2018-08-01,C,major_purchase,201,0.0
2018-08-01,C,medical,120,0.0
2018-08-01,C,moving,80,1.25
2018-08-01,C,other,683,0.7320644216691069
2018-08-01,C,small_business,87,1.1494252873563218
2018-08-01,C,vacation,87,1.1494252873563218
2018-08-01,D,car,61,1.639344262295082
2018-08-01,D,credit_card,1057,1.5137180700094608
2018-08-01,D,debt_consolidation,3827,1.358766657956624
2018-08-01,D,home_improvement,436,1.146788990825688
2018-08-01,D,house,62,3.225806451612903
2018-08-01,D,major_purchase,176,1.1363636363636365
2018-08-01,D,medical,99,1.0101010101010102
2018-08-01,D,moving,56,0.0
2018-08-01,D,other,520,1.153846153846154
2018-08-01,D,small_business,81,2.4691358024691357
2018-08-01,D,vacation,52,0.0
2018-08-01,E,credit_card,221,1.3574660633484164
2018-08-01,E,debt_consolidation,993,2.014098690835851
2018-08-01,E,home_improvement,113,5.3097345132743365
2018-08-01,E,major_purchase,51,5.88235294117647
2018-08-01,E,medical,32,3.125
2018-08-01,E,other,240,2.9166666666666665
2018-08-01,E,small_business,31,9.67741935483871
2018-08-01,F,credit_card,50,6.0
2018-08-01,F,debt_consolidation,240,3.75
2018-08-01,F,other,61,1.639344262295082
2018-08-01,G,debt_consolidation,60,5.0
2018-09-01,A,car,79,0.0
2018-09-01,A,credit_card,4707,0.10622477161674101
2018-09-01,A,debt_consolidation,5949,0.2017145738779627
2018-09-01,A,home_improvement,677,0.29542097488921715
2018-09-01,A,house,54,1.8518518518518516
2018-09-01,A,major_purchase,185,0.0
2018-09-01,A,medical,85,0.0
2018-09-01,A,moving,33,0.0
2018-09-01,A,other,350,0.0
2018-09-01,A,small_business,59,0.0
2018-09-01,A,vacation,46,0.0
2018-09-01,B,car,82,0.0
2018-09-01,B,credit_card,3003,0.1998001998001998
2018-09-01,B,debt_consolidation,5687,0.15825567082820466
2018-09-01,B,home_improvement,627,0.1594896331738437
2018-09-01,B,house,41,0.0
2018-09-01,B,major_purchase,168,1.1904761904761905
2018-09-01,B,medical,90,1.1111111111111112
2018-09-01,B,moving,59,0.0
2018-09-01,B,other,473,0.21141649048625794
2018-09-01,B,small_business,66,0.0
2018-09-01,B,vacation,59,1.694915254237288
2018-09-01,C,car,88,0.0
2018-09-01,C,credit_card,2001,0.39980009995002497
2018-09-01,C,debt_consolidation,5587,0.46536602827993556
2018-09-01,C,home_improvement,539,0.5565862708719851
2018-09-01,C,house,49,0.0
2018-09-01,C,major_purchase,153,1.3071895424836601
2018-09-01,C,medical,104,1.9230769230769231
2018-09-01,C,moving,64,0.0
2018-09-01,C,other,489,1.0224948875255624
2018-09-01,C,small_business,64,3.125
2018-09-01,C,vacation,51,0.0
2018-09-01,D,car,56,1.7857142857142856
2018-09-01,D,credit_card,866,0.5773672055427251
2018-09-01,D,debt_consolidation,3277,0.7628928898382668
2018-09-01,D,home_improvement,359,1.1142061281337048
2018-09-01,D,house,35,0.0
2018-09-01,D,major_purchase,122,2.459016393442623
2018-09-01,D,medical,84,2.380952380952381
2018-09-01,D,moving,49,2.0408163265306123
2018-09-01,D,other,388,0.7731958762886598
2018-09-01,D,small_business,76,2.631578947368421
2018-09-01,D,vacation,44,2.272727272727273
2018-09-01,E,credit_card,166,0.6024096385542169
2018-09-01,E,debt_consolidation,922,2.27765726681128
2018-09-01,E,home_improvement,81,1.2345679012345678
2018-09-01,E,major_purchase,47,0.0
2018-09-01,E,other,160,1.25
2018-09-01,F,credit_card,44,0.0
2018-09-01,F,debt_consolidation,201,1.4925373134328357
2018-09-01,F,other,52,3.8461538461538463
2018-09-01,G,debt_consolidation,34,2.941176470588235
2018-10-01,A,car,94,0.0
2018-10-01,A,credit_card,5432,0.05522827687776141
2018-10-01,A,debt_consolidation,7069,0.08487763474324517
2018-10-01,A,home_improvement,805,0.12422360248447205
2018-10-01,A,house,50,0.0
2018-10-01,A,major_purchase,197,0.0
2018-10-01,A,medical,102,0.0
2018-10-01,A,moving,37,0.0
2018-10-01,A,other,434,0.0
2018-10-01,A,small_business,79,0.0
2018-10-01,A,vacation,56,0.0
2018-10-01,B,car,94,1.0638297872340425
2018-10-01,B,credit_card,3688,0.10845986984815618
2018-10-01,B,debt_consolidation,7003,0.15707553905469085
2018-10-01,B,home_improvement,758,0.5277044854881267
2018-10-01,B,house,56,0.0
2018-10-01,B,major_purchase,195,0.0
2018-10-01,B,medical,126,0.0
2018-10-01,B,moving,56,0.0
2018-10-01,B,other,550,0.18181818181818182
2018-10-01,B,small_business,85,0.0
2018-10-01,B,vacation,49,0.0
2018-10-01,C,car,85,0.0
2018-10-01,C,credit_card,2413,0.24865312888520513
2018-10-01,C,debt_consolidation,6464,0.20111386138613863
2018-10-01,C,home_improvement,658,0.1519756838905775
2018-10-01,C,house,74,1.3513513513513513
2018-10-01,C,major_purchase,194,1.0309278350515463
2018-10-01,C,medical,150,0.0
2018-10-01,C,moving,69,1.4492753623188406
2018-10-01,C,other,607,0.16474464579901155
2018-10-01,C,small_business,100,0.0
2018-10-01,C,vacation,67,1.4925373134328357
2018-10-01,D,car,66,0.0
2018-10-01,D,credit_card,969,0.30959752321981426
2018-10-01,D,debt_consolidation,3661,0.2185195301830101
2018-10-01,D,home_improvement,448,0.0
2018-10-01,D,house,65,1.5384615384615385
2018-10-01,D,major_purchase,141,0.0
2018-10-01,D,medical,99,1.0101010101010102
2018-10-01,D,moving,55,1.8181818181818181
2018-10-01,D,other,539,0.3710575139146568
2018-10-01,D,small_business,66,0.0
2018-10-01,D,vacation,60,0.0
2018-10-01,E,credit_card,229,0.0
2018-10-01,E,debt_consolidation,1041,0.19212295869356388
2018-10-01,E,home_improvement,139,0.7194244604316548
2018-10-01,E,major_purchase,55,0.0
2018-10-01,E,medical,35,0.0
2018-10-01,E,other,237,0.8438818565400843
2018-10-01,F,debt_consolidation,142,0.7042253521126761
2018-10-01,F,other,60,1.6666666666666667
2018-10-01,G,debt_consolidation,30,3.3333333333333335
2018-11-01,A,car,83,0.0
2018-11-01,A,credit_card,4555,0.0
2018-11-01,A,debt_consolidation,5878,0.05103776794828172
2018-11-01,A,home_improvement,604,0.16556291390728478
2018-11-01,A,house,34,0.0
2018-11-01,A,major_purchase,162,0.0
2018-11-01,A,medical,100,0.0
2018-11-01,A,moving,34,0.0
2018-11-01,A,other,359,0.0
2018-11-01,A,small_business,66,0.0
2018-11-01,A,vacation,50,0.0
2018-11-01,B,car,98,0.0
2018-11-01,B,credit_card,3371,0.0
2018-11-01,B,debt_consolidation,6447,0.09306654257794324
2018-11-01,B,home_improvement,655,0.15267175572519084
2018-11-01,B,house,69,0.0
2018-11-01,B,major_purchase,184,0.5434782608695652
2018-11-01,B,medical,122,0.0
2018-11-01,B,moving,48,0.0
2018-11-01,B,other,527,0.0
2018-11-01,B,small_business,76,0.0
2018-11-01,B,vacation,64,0.0
2018-11-01,C,car,76,0.0
2018-11-01,C,credit_card,2390,0.04184100418410042
2018-11-01,C,debt_consolidation,6117,0.04904364884747425
2018-11-01,C,home_improvement,599,0.5008347245409015
2018-11-01,C,house,63,0.0
2018-11-01,C,major_purchase,207,0.0
2018-11-01,C,medical,136,0.7352941176470588
2018-11-01,C,moving,59,0.0
2018-11-01,C,other,602,0.16611295681063123
2018-11-01,C,small_business,93,0.0
2018-11-01,C,vacation,77,0.0
2018-11-01,D,car,57,0.0
2018-11-01,D,credit_card,1022,0.09784735812133072
2018-11-01,D,debt_consolidation,3334,0.029994001199760045
2018-11-01,D,home_improvement,391,0.0
2018-11-01,D,house,60,0.0
2018-11-01,D,major_purchase,138,0.0
2018-11-01,D,medical,118,0.0
2018-11-01,D,moving,40,0.0
2018-11-01,D,other,463,0.0
2018-11-01,D,small_business,78,0.0
2018-11-01,D,vacation,45,0.0
2018-11-01,E,credit_card,250,0.0
2018-11-01,E,debt_consolidation,1217,0.08216926869350863
2018-11-01,E,home_improvement,141,0.0
2018-11-01,E,major_purchase,67,0.0
2018-11-01,E,medical,43,0.0
